id,name,profile_name_searchable,mbti,enneagram,personality_type,instinctual_variant,tritype,socionics,temperament,attitudinal_psyche,sloan,alignment,classic_jungian,big5_extraversion,big5_neuroticism,big5_conscientiousness,big5_agreeableness,big5_openness,functions,property_id,cat_id,category,sub_cat_id,subcategory,category_is_fictional,vote_count,vote_count_mbti,vote_count_enneagram,total_vote_counts,comment_count,watch_count,contributor,contributor_create_date,type_updated_date,is_active,is_approved,allow_voting,allow_commenting,profile_image_url,wiki_description,source_file,source_index
1132794,Maria,Maria,INFP 9w1,9w1,INFP - 9w1 - sx/so - 964 - IF(N) - IEI - Melancholic-Sanguine - Agreeableness 50% - SCOAI,sx/so,964,IEI,Phlegmatic [Dominant],ELFV,RLOAI,Neutral Good,IN(F),Extraversion 50%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 75%,Openness 75%,"Fi, Ne, Si, Te",2,3,Movies,36558,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),TRUE,6,6,3,25,0,4,Pretty ugly monkey,2023/2/1 19:38,2024/8/9 15:56,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/12b0c349/profile_images/008e005468154bd6a3f2450be07c4cea.png,,pdb_v10_dump_part7.json,436
1133335,Rin Bu Kun,Rin Bu Kun,ESTP 8w7,8w7,ESTP - 8w7 - sx/sp - 837 - ES(T) - SLE - VFLE - Choleric [Dominant] - Extraversion 75% - Neuroticism 25% - Conscientiousness 50% - Openness 25% - SCUEN - True Neutral,sx/sp,837,SLE,Choleric [Dominant],VFLE,SCUEN,True Neutral,ES(T),Extraversion 75%,Neuroticism 25%,Conscientiousness 50%,Agreeableness 25%,Openness 25%,"Se, Ti, Fe, Ni",2,8,Anime & Manga,4449,Kingdom,TRUE,3,3,3,19,0,0,Mikrochelik,2023/2/1 21:03,2024/12/31 11:30,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/f4237e1e/profile_images/d661ab8703f34ab48ec186378a02da10.png,"Rin Bu Kun was a General from the State of Chu, who took part in the Coalition Invasion as leader of the Rin Bu Kun Army.",pdb_v10_dump_part7.json,461
1133386,Haku Rei,Haku Rei,ISTJ 6w5,6w5,ISTJ - 6w5 - sp/so - 631 - ILI - Phlegmatic [Dominant] - Extraversion 25% - Neuroticism 50% - Agreeableness 75% - Conscientiousness 100% - Openness 75% - RLOAI - Lawful Good,sp/so,631,ILI,Phlegmatic [Dominant],FVLE,RLOAI,Lawful Good,IN(T),Extraversion 25%,Neuroticism 50%,Conscientiousness 100%,Agreeableness 75%,Openness 75%,"Si, Te, Fi, Ne",2,8,Anime & Manga,4449,Kingdom,TRUE,8,8,5,37,1,7,Mikrochelik,2023/2/1 21:11,2025/3/3 11:25,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d661222e/profile_images/b2a52ea951e049cf9aa8ceaa45d0c7ec.png,"Haku Rei is a General of the state of Chu, He is around the same age as Ri Shin, Ou Hon and Mou Ten and a part of Chu's younger generation of military prodigies alongside his best friend Kou Yoku. Haku Rei also is the youngest member of the Ten Bows of China and is said to be currently ranked second among them though this self-proclamation.",pdb_v10_dump_part7.json,478
1133361,Kou Yoku,Kou Yoku,ESTP 8w7,8w7,ESTP - 8w7 - sx/so - 873 - ES(T) - SLE - VFLE - Choleric-Sanguine - Extraversion 100% - Neuroticism 100% - Agreeableness 25% - Conscientiousness 25% - Openness 25% - SLUEN - Chaotic Neutral,sx/so,873,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Neutral,ES(T),Extraversion 100%,Neuroticism 100%,Conscientiousness 25%,Agreeableness 25%,Openness 25%,"Se, Ti, Fe, Ni",2,8,Anime & Manga,4449,Kingdom,TRUE,3,3,3,19,0,3,Mikrochelik,2023/2/1 21:07,2024/12/31 11:29,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/938acf42/profile_images/8e3410a4c6c74e7b9273671782883c81.png,"Kou Yoku is a General of the state of Chu and is also known as the ""Thunder"", He is around the same age as Ri Shin, Ou Hon, and Mou Ten and a part of Chu's young generation of military commanders.",pdb_v10_dump_part7.json,482
1133833,Skid's dad,Skid's dad,INTJ 5w6,5w6,INTJ - 5w6 - IT(N) - Choleric [Dominant] - Extraversion 25% - Agreeableness 25% - Conscientiousness 75% - SLUEI,sp/sx,853,ILE,Choleric [Dominant],VLEF,SLUEI,Chaotic Evil,EN(T),Extraversion 25%,Neuroticism 50%,Conscientiousness 25%,Agreeableness 0%,Openness 0%,"Ni, Te, Fi, Se",2,7,Cartoons,13402,Sr Pelo,TRUE,10,10,5,38,5,17,the nameless,2023/2/1 22:24,2025/7/14 7:26,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/2d990101/profile_images/26d8ef2321c84c72814788c9bb006b56.png,The cult leader and future antagonist to spooky month. He is the main character's dad. He is also a hoochie mama,pdb_v10_dump_part7.json,483
1134136,Chris Sanford,Chris Sanford,ISTJ,1w9,ISTJ - 1w9 - Melancholic-Phlegmatic - Openness 25%,sp/so,163,SLI,Melancholic-Phlegmatic,,RCOAN,Lawful Good,IS(F),Extraversion 25%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 50%,Openness 25%,"Si, Te, Fi, Ne",2,2,Television,3958,The Rookie (2018),TRUE,2,2,1,15,0,3,catlover,2023/2/1 23:19,2025/10/25 7:15,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/16fcd7ac/profile_images/57afd1f6564a4241908cb41859161750.png,,pdb_v10_dump_part7.json,503
1134286,James Murray,James Murray,INFJ 1w9,1w9,INFJ - 1w9 - so/sp - 125 - Melancholic-Phlegmatic - Extraversion 25% - RCOAI,so/sp,125,IEI,Melancholic-Phlegmatic,EFVL,RCOAI,Neutral Good,IN(F),Extraversion 25%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 75%,Openness 75%,"Ni, Fe, Ti, Se",2,2,Television,3958,The Rookie (2018),TRUE,6,6,4,26,0,8,catlover,2023/2/1 23:52,2025/1/6 9:39,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/feecc769/profile_images/21862fe02a434a38b7b25e13a9fe336d.png,,pdb_v10_dump_part7.json,505
1134449,Christopher Chance/"Human Target",Christopher Chance/"Human Target",ESTP 9w8,9w8,ESTP - 9w8 - sx/sp - ES(T) - EIE - Extraversion 100% - Neuroticism 25% - Agreeableness 75% - Conscientiousness 75% - Openness 75%,sx/sp,863,EIE,Choleric [Dominant],FLEV,RCOAN,Chaotic Neutral,ES(T),Extraversion 100%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 75%,Openness 75%,"Se, Ti, Fe, Ni",2,27,Superheroes,254,DC Comics,TRUE,6,6,4,31,2,2,Cobrachikken,2023/2/2 0:29,2024/12/5 8:29,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/61476ea8/profile_images/0f19c1f6ea384aee8ae268ffa07641bd.png,"Christopher Chance is the Human Target, a private detective and bodyguard for hire. Master of disguise and all manners of combat training, he is nearly unmatched in skill. Chance will assume the identity of his clients and personally handle any danger when they believe their life is being threatened.",pdb_v10_dump_part7.json,513
1134574,Theo,Theo,ESTP 8w7,8w7,ESTP - 8w7 - sp/so - 837 - ES(T) - SLE - VFEL - Choleric-Sanguine - Agreeableness 25% - SLUEN,sp/so,837,SLE,Choleric-Sanguine,VFEL,SLUEN,Neutral Evil,ES(T),Extraversion 100%,Neuroticism 75%,Conscientiousness 50%,Agreeableness 0%,Openness 25%,"Se, Ti, Fe, Ni",2,2,Television,36564,Vai na F¨¦,TRUE,15,15,10,73,0,2,the nameless,2023/2/2 0:54,2024/11/18 0:40,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/f74e7613/profile_images/91ecd53c011d44faa089bb2acfa852ac.png,"Se porta socialmente como um homem respeit¨¢vel e um pai de fam¨ªlia exemplar, mas passa longe disso. ¨¦ casado com Clara (Regiane Alves) e pai de Rafa (Caio Manhente). Theo enxerga no amigo Benjamin (Samuel de Assis) a dicotomia de tudo o que gostaria de ser e tudo o que mais despreza. Conheceu Ben e Lumiar (Carolina Dieckmann) na faculdade, mas nunca se formou. Com o amigo, sa¨ªa das baladas da Zona Sul para os bailes funk da Zona Norte. Nos bailes, ele conheceu Orfeu (Jonathan Haagensen), que se torna seu ¡°s¨®cio oculto¡± em uma empresa de importa??o e exporta??o, que traz mercadorias l¨ªcitas pagando menos imposto. Mas ningu¨¦m sabe disso.",pdb_v10_dump_part7.json,523
1137488,Dr. Claw,Dr. Claw,ENTJ 8w7,8w7,ENTJ - 8w7 - ILI - Choleric [Dominant] - Extraversion 50% - Neutral Evil,sp/so,835,LSI,Choleric [Dominant],,SLOEI,Neutral Evil,ET(N),Extraversion 50%,Neuroticism 50%,Conscientiousness 100%,Agreeableness 0%,Openness 75%,"Te, Ni, Se, Fi",2,7,Cartoons,29351,Inspector Gadget (1982),TRUE,5,5,3,28,3,4,David Kirkham,2023/2/2 12:55,2026/1/31 4:57,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/725baf19/profile_images/e3a067453b234a1080c1c704cb07cd14.png,,pdb_v10_dump_part7.json,746
1138027,Thorne,Thorne,ISFJ 5w4,5w4,ISFJ - 5w4 - sp/so - ESI - Extraversion 0%,sp/so,513,ESI,Phlegmatic [Dominant],LVEF,RCOAN,Neutral Evil,IN(T),Extraversion 0%,Neuroticism 75%,Conscientiousness 25%,Agreeableness 50%,Openness 25%,"Si, Fe, Ti, Ne",2,26,Web Comics,34812,Cherry Crush,TRUE,30,30,12,68,0,126,h1gan6ana,2023/2/2 14:53,2024/11/7 0:17,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/9d01e8fc/profile_images/8083dbdc3dde4517853f777d9f4e6cac.png,Thorne is a character from the webtoon Cherry Crush.,pdb_v10_dump_part7.json,756
1138222,Monk,Monk,ESTJ 6w7,6w7,ESTJ - 6w7 - sp/sx - 873 - Choleric [Dominant] - Extraversion 75% - Openness 25% - Chaotic Neutral,sp/sx,683,,Choleric [Dominant],,,Chaotic Neutral,,Extraversion 50%,Neuroticism 100%,Conscientiousness 75%,Agreeableness 0%,Openness 25%,"Te, Si, Ne, Fi",2,7,Cartoons,36567,Monk little dog,TRUE,4,4,4,22,0,3,LunaJoestar,2023/2/2 15:30,2025/10/26 23:33,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/8aa0730b/profile_images/533af09adb704a55b847df2149c9b49f.png,,pdb_v10_dump_part7.json,758
1138223,Kimmy,Kimmy,ESFJ 2w3,2w3,ESFJ - 2w3 - so/sx - Neuroticism 50% - True Neutral,so/sx,279,,Sanguine-Choleric,,,Neutral Good,,Extraversion 75%,Neuroticism 50%,Conscientiousness 75%,Agreeableness 75%,Openness 75%,"Fe, Si, Ne, Ti",2,7,Cartoons,36567,Monk little dog,TRUE,3,3,3,18,0,0,LunaJoestar,2023/2/2 15:30,2025/10/26 5:33,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/5ba81334/profile_images/3b2a58a10b534e0ca10331e9de9ad654.png,,pdb_v10_dump_part7.json,759
1138224,Ding,Ding,ENTP 3w4,3w4,ENTP - 3w4 - so/sp - 378,so/sp,378,,Sanguine [Dominant],,,Chaotic Evil,EN(T),Extraversion 75%,Neuroticism 25%,Conscientiousness 25%,Agreeableness 50%,Openness 100%,"Ne, Ti, Fe, Si",2,7,Cartoons,36567,Monk little dog,TRUE,5,5,5,23,0,0,LunaJoestar,2023/2/2 15:30,2025/4/11 18:20,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/5023b086/profile_images/2f53b2d1a10749b7b713efb343e8ccf5.png,,pdb_v10_dump_part7.json,760
1138006,Rabbid,Rabbid,ESFP 7w8,7w8,ESFP - 7w8 - ES(F) - Sanguine-Choleric - Extraversion 100% - Neuroticism 0% - Agreeableness 25% - Conscientiousness 0% - Openness 75% - SLUEI - Chaotic Neutral,so/sp,738,SEE,Sanguine-Choleric,FVEL,SLUEI,Chaotic Neutral,ES(F),Extraversion 100%,Neuroticism 0%,Conscientiousness 0%,Agreeableness 25%,Openness 75%,"Se, Fi, Te, Ni",2,7,Cartoons,21091,Rabbids Invasion,TRUE,19,19,10,66,1,17,Hawksmindparade,2023/2/2 14:48,2025/11/27 23:01,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/2750c7d4/profile_images/f8a43af01b674062b7a6b2d065ca19cd.png,,pdb_v10_dump_part7.json,777
1140883,O Diabo,O Diabo,XXXX 4w3,4w3,SX8 - 873 - Choleric-Sanguine - Openness 25% - SLUEN,SX8,837,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Evil,ES,Extraversion 100%,Neuroticism 100%,Conscientiousness 0%,Agreeableness 0%,Openness 25%,"?, ?, ?, ?",2,11,Gaming,36571,Potestade RPG,TRUE,2,2,2,20,0,0,Icyed,2023/2/2 22:41,2025/5/24 23:00,TRUE,TRUE,TRUE,TRUE,,,pdb_v10_dump_part8.json,57
1142030,Lee Gi-Taek,Lee Gi-Taek,ESTP 7w6,7w6,ESTP - 7w6 - sp/so - 684 - IT(N) - SLE - FVLE - Phlegmatic [Dominant] - Extraversion 100% - Neuroticism 0% - Agreeableness 50% - Conscientiousness 75% - Openness 100% - SLUEI - Chaotic Neutral,sp/so,684,SLE,Phlegmatic [Dominant],FVLE,SLUEI,Chaotic Neutral,IT(N),Extraversion 100%,Neuroticism 0%,Conscientiousness 75%,Agreeableness 50%,Openness 100%,"Se, Ti, Fe, Ni",2,26,Web Comics,36556,Midnight Men,TRUE,2,2,2,17,0,1,lkina90,2023/2/3 2:45,2025/11/3 11:45,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/f2050f04/profile_images/7bc749191a7e4311ad482bd194a978a7.png,,pdb_v10_dump_part8.json,120
1142383,James ¡°Spider¡± Webb,James Webb,ESTJ 3w2,3w2,ESTJ - 3w2 - 378 - ET(S) - SLE - VFLE - Choleric-Sanguine - Extraversion 100% - Neuroticism 75% - Agreeableness 0% - Conscientiousness 75% - Openness 25% - SLOEN - Neutral Evil,so/sx,378,SLE,Choleric-Sanguine,VFLE,SLOEN,Neutral Evil,ET(S),Extraversion 100%,Neuroticism 75%,Conscientiousness 75%,Agreeableness 0%,Openness 25%,"Te, Si, Ne, Fi",2,2,Television,33130,Slow Horses (2022),TRUE,12,12,5,56,2,5,SubvirusTrencher,2023/2/3 3:52,2026/1/24 23:03,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/65f7dd8d/profile_images/575883eee73447c3bba698681641a2d9.png,,pdb_v10_dump_part8.json,186
1143849,Min Woo,Min Woo,ISTJ 9w1,9w1,ISTJ - 9w1 - 952 - IS(T) - Phlegmatic-Melancholic - Extraversion 0% - RCOAI - Chaotic Good,so/sp,952,,Phlegmatic-Melancholic,,RCOAI,Lawful Neutral,IS(T),Extraversion 0%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 100%,Openness 50%,"Si, Te, Fi, Ne",2,26,Web Comics,34466,Hand Jumper,TRUE,15,15,6,42,0,13,wandering_star,2023/2/3 11:03,2026/1/7 12:22,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d2fb5665/profile_images/c64239c207ce43c28073078664adcfb8.png,,pdb_v10_dump_part8.json,271
1143856,Iseul Kim,Iseul Kim,ENFP 7w6,7w6,ENFP - 7w6 - so/sx - 729 - EN(F) - Phlegmatic-Sanguine - Agreeableness 75% - Openness 100% - SLUAN,so/sx,729,IEE,Phlegmatic-Sanguine,,SLUAN,Neutral Good,EN(F),Extraversion 75%,Neuroticism 0%,Conscientiousness 50%,Agreeableness 75%,Openness 75%,"Ne, Fi, Te, Si",2,26,Web Comics,34466,Hand Jumper,TRUE,10,10,6,39,1,10,wandering_star,2023/2/3 11:04,2026/1/7 12:24,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/6638bb03/profile_images/e729701fc6d94b3fa9f0371e49015598.png,,pdb_v10_dump_part8.json,272
1146314,Xiao Si'r's Father,Xiao Si'r's Father,ISTJ 6w5,6w5,ISTJ - 6w5 - SO6 - 164 - Agreeableness 50% - Conscientiousness 100% - Openness 50%,SO6,614,,,,,,,Extraversion 25%,Neuroticism 75%,Conscientiousness 100%,Agreeableness 50%,Openness 50%,"Si, Te, Fi, Ne",2,3,Movies,8461,A Brighter Summer Day (1991),TRUE,3,3,1,11,0,0,Amie_R,2023/2/3 18:10,2025/4/8 21:25,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/46cf7ce2/profile_images/61f0908dc9644a37b52bfa01b1fbb73d.png,,pdb_v10_dump_part8.json,475
1146324,Xiao Si'r's Mother,Xiao Si'r's Mother,ESFJ 2w3,2w3,ESFJ - 2w3 - SO2 - Neuroticism 50% - Conscientiousness 75% - Openness 50%,SO2,,,,,,,,Extraversion 75%,Neuroticism 50%,Conscientiousness 75%,Agreeableness 75%,Openness 50%,"Fe, Si, Ne, Ti",2,3,Movies,8461,A Brighter Summer Day (1991),TRUE,1,1,1,8,0,0,Amie_R,2023/2/3 18:11,2025/4/8 21:26,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/c012e34e/profile_images/0fa859aa5dfb4465ba983275b2b2a8c7.png,,pdb_v10_dump_part8.json,478
1146406,Rake Nightfur,Rake Nightfur,XXXX,8w7,8w7 - SX8 - 873 - SLE - Chaotic Evil,SX8,837,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Evil,ES,Extraversion 100%,Neuroticism 100%,Conscientiousness 0%,Agreeableness 0%,Openness 0%,"?, ?, ?, ?",2,12,Literature,5632,Redwall (Series),TRUE,2,2,1,19,0,0,TolkienKnight,2023/2/3 18:26,2025/3/30 6:16,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/c5125917/profile_images/2fdeafef9cd5424ea74cd77b6d0999f7.png,,pdb_v10_dump_part8.json,488
1149252,The Greedy Judge-aku no taizai Kaito,The Greedy Judge-aku no taizai Kaito,ENTJ 3w4,3w4,ENTJ - 3w4 - sp/so - ET(N) - LIE - Extraversion 75% - Agreeableness 50% - Lawful Evil,sp/so,837,LIE,Choleric [Dominant],FLVE,SLOEN,Lawful Evil,ET(N),Extraversion 75%,Neuroticism 50%,Conscientiousness 100%,Agreeableness 75%,Openness 50%,"Te, Ni, Se, Fi",2,11,Gaming,8976,Project SEKAI COLORFUL STAGE!,TRUE,19,19,16,54,2,92,VenusesStar,2023/2/4 3:16,2026/2/1 0:25,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/bc9953b4/profile_images/8797cacd3e5a4b22b7c8cd9fb928a181.png,,pdb_v10_dump_part8.json,634
1150506,°²ÐÀ An Xin,AnXin°²ÐÀ,INFP 1w2,1w2,INFP - 1w2 - so/sp - 164 - IS(T) - ESI - Melancholic [Dominant] - Neuroticism 50% - Conscientiousness 75% - Openness 50% - RCOEN - Neutral Good,so/sp,164,ESI,Melancholic [Dominant],EVFL,RCOEN,Neutral Good,IS(T),Extraversion 25%,Neuroticism 50%,Conscientiousness 25%,Agreeableness 75%,Openness 50%,"Fi, Ne, Si, Te",2,2,Television,36597,¿ñì­ Punch Out,TRUE,63,63,24,144,17,38,Demi-Cheese,2023/2/4 9:09,2025/9/2 8:53,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/c4e127c6/profile_images/645f8f3d3bf6481d8e04d0de3cea2af1.png,#Zhang Yi,pdb_v10_dump_part8.json,712
1150567,Chiori Komiyama,Chiori Komiyama,ISFJ 6w7,6w7,ISFJ - 6w7 - 692 - IS(F) - EFVL - Extraversion 25% - RCOAN - True Neutral,so/sp,692,EII,Melancholic [Dominant],EFVL,RCOAN,Chaotic Good,IF(S),Extraversion 25%,Neuroticism 100%,Conscientiousness 50%,Agreeableness 50%,Openness 25%,"Si, Fe, Ti, Ne",2,11,Gaming,36598,Danganronpa Remembrance,TRUE,6,6,5,38,1,1,otonokojikanade,2023/2/4 9:24,2025/12/30 2:02,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/947ddd52/profile_images/9dfb5bb0205f47fabba93ef19f18837e.png,,pdb_v10_dump_part8.json,731
1150693,ÀÏÄ¬ Chen Jinmo,Lao Mo (ÀÏÄ¬),ISTP 9w8,9w8,ISTP - 9w8 - sp/sx - 964 - IS(T) - LSI - FVLE - Phlegmatic [Dominant] - True Neutral,sp/sx,964,LSI,Phlegmatic [Dominant],FVLE,RLOEN,True Neutral,IS(T),Extraversion 25%,Neuroticism 50%,Conscientiousness 75%,Agreeableness 25%,Openness 0%,"Ti, Se, Ni, Fe",2,2,Television,36597,¿ñì­ Punch Out,TRUE,29,29,7,58,9,5,Demi-Cheese,2023/2/4 9:52,2025/8/26 22:57,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/2df9895d/profile_images/e2bb40f0a3eb4daa89b1d10d15f17e39.png,,pdb_v10_dump_part8.json,735
1150604,ÃÏîÚ Meng Yu,Meng Yu (ÃÏîÚ),ESFP 2w1,2w1,ESFP - 2w1 - SO2 - 271 - Sanguine-Choleric - Neuroticism 25% - Chaotic Good,SO2,271,ESE,Sanguine-Melancholic,ELVF,SCOAI,Chaotic Good,EF(S),Extraversion 75%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 100%,Openness 50%,"Se, Fi, Te, Ni",2,2,Television,36597,¿ñì­ Punch Out,TRUE,22,22,5,44,1,3,Demi-Cheese,2023/2/4 9:33,2025/4/12 10:08,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d7d65acf/profile_images/f706f1e08ace446d84b613363e91cc2c.png,,pdb_v10_dump_part8.json,739
1150508,¸ßÆôÊ¢ Gao Qisheng,GaoQisheng¸ßÆôÊ¢,ISTP 3w4,3w4,ISTP - 3w4 - sx/sp - 358 - ES(T) - VFLE - Extraversion 50% - Agreeableness 0%,sx/sp,358,LSE,Choleric [Dominant],FLVE,RLUEN,Chaotic Evil,ES(T),Extraversion 50%,Neuroticism 100%,Conscientiousness 25%,Agreeableness 0%,Openness 0%,"Ti, Se, Ni, Fe",2,2,Television,36597,¿ñì­ Punch Out,TRUE,99,99,29,182,41,29,Demi-Cheese,2023/2/4 9:09,2025/8/30 7:22,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/3434eb1f/profile_images/e840051a1a8b4bbfbc2de3d709549af7.png,,pdb_v10_dump_part8.json,741
1150624,³ÂÊéæÃ Chen Shuting,Chen Shuting (³ÂÊéæÃ),ENTJ 3w4,3w4,ENTJ - 3w4 - sp/sx - 358 - ET(N) - LIE - Melancholic-Choleric - Agreeableness 50% - SLOEI - Lawful Neutral,sp/sx,358,LIE,Melancholic-Choleric,VLEF,SLOEI,Lawful Neutral,ET(N),Extraversion 50%,Neuroticism 75%,Conscientiousness 100%,Agreeableness 50%,Openness 50%,"Te, Ni, Se, Fi",2,2,Television,36597,¿ñì­ Punch Out,TRUE,48,48,16,96,6,16,Demi-Cheese,2023/2/4 9:39,2025/7/11 21:02,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/c76b45a5/profile_images/f1875867f9de4e9d8262d12d91de7ad4.png,#Chloe Gao,pdb_v10_dump_part8.json,753
1150554,Saky¨­ Kurosawa,Saky¨­Kurosawa,ESFJ,6w7,ESFJ - 6w7 - so/sp - EF(S) - ESE - Sanguine-Melancholic - Extraversion 100% - Conscientiousness 100% - SCOAI,so/sp,279,ESE,Sanguine-Melancholic,EFLV,SCOAI,Neutral Good,EF(N),Extraversion 100%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 100%,Openness 75%,"Fe, Si, Ne, Ti",2,11,Gaming,36598,Danganronpa Remembrance,TRUE,9,9,5,42,1,1,otonokojikanade,2023/2/4 9:22,2025/12/26 6:10,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/9d283483/profile_images/e581706d62cf4be9b099b1cd4273ca62.png,,pdb_v10_dump_part8.json,761
1150689,Ðì½­ Xu Jiang,Xu Jiang (Ðì½­),ESTP 8w7,8w7,ESTP - 8w7 - 873 - SLE - VFLE - Chaotic Evil,so/sp,837,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Evil,ES,Extraversion 100%,Neuroticism 75%,Conscientiousness 0%,Agreeableness 0%,Openness 25%,"Se, Ti, Fe, Ni",2,2,Television,36597,¿ñì­ Punch Out,TRUE,12,12,4,34,13,3,Demi-Cheese,2023/2/4 9:51,2024/5/25 2:46,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/566bb13/profile_images/de4ef72d9f06473a96e1e6f11f76b574.png,,pdb_v10_dump_part8.json,762
1150640,ÌÆÐ¡»¢ Tang Xiaohu,Tang Xiaohu (ÌÆÐ¡»¢),ESFP 8w7,8w7,ESFP - 8w7 - 837 - SEE,SP8,873,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Evil,ES,Extraversion 100%,Neuroticism 75%,Conscientiousness 0%,Agreeableness 0%,Openness 0%,"Se, Fi, Te, Ni",2,2,Television,36597,¿ñì­ Punch Out,TRUE,8,8,2,26,1,4,Demi-Cheese,2023/2/4 9:42,2024/11/22 18:19,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/7a544dcc/profile_images/4373e2e270ce4ee8ba679e007932ad0d.png,,pdb_v10_dump_part8.json,768
1150636,ÌÆÐ¡Áú Tang Xiaolong,Tang Xiaolong (ÌÆÐ¡Áú),ESTP 8w7,8w7,ESTP - 8w7 - SX8 - 873 - Chaotic Evil,SX8,837,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Evil,ES,Extraversion 100%,Neuroticism 75%,Conscientiousness 0%,Agreeableness 0%,Openness 0%,"Se, Ti, Fe, Ni",2,2,Television,36597,¿ñì­ Punch Out,TRUE,10,10,3,29,1,3,Demi-Cheese,2023/2/4 9:41,2025/3/26 20:11,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/3ab6fa2/profile_images/c6afef5a22ce44cfb14259d0e8e435cc.png,,pdb_v10_dump_part8.json,771
1150666,¸ßÏþ³¿ Gao Xiaochen,Gao Xiaochen (¸ßÏþ³¿),ESFP 7w8,7w8,ESFP - 7w8,SP8,784,SLE,Choleric-Sanguine,VFLE,SLUEN,Chaotic Neutral,ES,Extraversion 100%,Neuroticism 75%,Conscientiousness 0%,Agreeableness 0%,Openness 0%,"Se, Fi, Te, Ni",2,2,Television,36597,¿ñì­ Punch Out,TRUE,5,5,3,25,1,0,Demi-Cheese,2023/2/4 9:46,2023/2/15 10:58,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/92838a23/profile_images/b31015f829f44238814123ac2aa46995.png,,pdb_v10_dump_part8.json,772
